A,B,C,G,,,,
48903,42605,74103,1,48.44,278.04,50.06,86.02
48847,42605,74103,1,50.39,277.27,51.54,86.15
48847,42711,74103,1,52.89,277.12,52.42,86.27
48847,42711,71914,1,56.35,277.00,52.52,86.44
48847,42711,71914,1,58.44,277.02,52.48,86.47
48504,42711,71914,1,61.84,276.95,52.80,86.60
48504,42846,71914,1,66.55,275.88,53.01,86.71
48504,42846,69425,1,62.87,277.00,50.23,86.88
48504,42846,69425,1,58.76,277.24,49.91,86.91
49051,42846,69425,1,57.29,277.46,50.26,87.04
49051,42686,69425,1,56.83,277.47,50.27,87.15
49051,42686,73894,1,56.05,277.10,50.33,87.33
49051,42686,73894,1,56.45,276.92,50.44,87.36
48464,42686,73894,1,55.37,277.81,50.72,87.49
48464,42486,73894,1,54.46,277.34,51.53,87.60
48464,42486,67324,1,54.04,274.86,56.50,87.77
48464,42486,67324,1,56.09,274.97,57.32,87.80
49088,42486,67324,1,60.02,272.25,59.94,87.93
49088,42566,67324,1,62.58,269.64,63.28,88.04
49088,42566,60493,1,59.30,264.53,68.11,88.19
49088,42566,60493,1,66.13,264.82,69.09,88.22
49862,42566,60493,1,66.30,264.95,74.97,88.35
49862,43096,60493,1,63.41,267.32,81.70,88.47
49862,43096,61068,1,56.59,278.32,91.70,88.62
49862,43096,61068,1,57.94,283.55,93.22,88.65
51694,43096,61068,1,52.30,292.41,101.83,88.78
51694,43821,61068,1,56.32,300.72,104.39,88.90
51694,43821,60798,1,55.28,309.44,108.32,89.05
51694,43821,60798,1,55.34,311.99,109.25,89.08
53457,43821,60798,1,55.98,323.41,113.88,89.22
53457,44440,60798,1,55.99,333.90,116.78,89.34
53457,44440,61533,1,62.92,339.35,115.34,89.49
53457,44440,61533,1,60.35,338.86,115.18,89.52
55315,44440,61533,1,63.65,343.26,115.10,89.66
55315,44471,61533,1,63.58,345.04,115.13,89.78
55315,44471,60668,1,63.86,347.34,115.16,89.93
55315,44471,60668,1,60.40,344.92,115.12,89.96
54864,44471,60668,1,59.21,346.18,115.73,90.10
54864,44436,60668,1,47.20,350.69,122.64,90.22
54864,44436,60155,1,30.51,262.37,138.05,90.37
54864,44436,60155,1,30.21,196.64,139.96,90.39
55804,44436,60155,1,31.52,132.88,145.87,90.54
55804,43944,60155,1,28.68,85.69,153.10,90.66
55804,43944,57822,1,30.23,50.81,162.52,90.80
55804,43944,57822,1,30.23,42.85,163.59,90.83
56020,43944,57822,1,41.87,17.91,159.17,90.97
56020,44886,57822,1,47.11,8.22,158.87,91.09
56020,44886,61624,1,52.77,5.07,163.30,91.25
56020,44886,61624,1,51.00,17.14,164.41,91.27
60385,44886,61624,1,52.61,13.19,169.09,91.42
60385,44981,61624,1,47.76,15.02,174.42,91.55
60385,44981,55763,1,44.96,19.50,183.27,91.69
60385,44981,55763,1,42.20,30.70,184.59,91.71
60436,44981,55763,1,39.40,27.06,187.47,91.87
60436,47554,55763,1,31.67,35.89,187.14,91.99
60436,47554,55469,1,27.00,36.37,185.80,92.13
60436,47554,55469,1,27.92,45.24,184.82,92.16
61479,47554,55469,1,22.61,48.15,181.35,92.31
61479,47845,55469,1,27.38,55.97,180.24,92.44
61479,47845,55761,1,31.81,62.49,182.63,92.58
61479,47845,55761,1,37.47,66.84,183.33,92.61
61266,47845,55761,1,36.02,67.94,184.64,92.76
61266,48162,55761,1,39.35,71.68,186.96,92.89
61266,48162,54537,1,39.36,74.34,186.31,93.03
61266,48162,54537,1,39.14,75.93,186.30,93.06
60901,48162,54537,1,35.87,74.38,185.77,93.21
60901,48434,54537,1,30.74,72.98,185.69,93.34
60901,48434,55670,1,27.47,71.35,186.88,93.48
60901,48434,55670,1,26.23,71.87,186.90,93.51
59868,48434,55670,1,23.12,72.17,185.86,93.66
59868,48101,55670,1,21.00,73.48,186.42,93.78
59868,48101,54960,1,21.50,72.62,183.79,93.93
59868,48101,54960,1,23.36,72.33,183.23,93.95
59178,48101,54960,1,26.29,70.80,178.90,94.10
59178,48135,54960,1,39.58,73.50,166.68,94.23
59178,48135,53584,1,50.50,69.52,157.01,94.37
59178,48135,53584,1,53.87,68.31,155.27,94.39
52896,48135,53584,1,62.56,60.42,144.42,94.53
52896,47697,53584,1,71.06,57.27,133.72,94.66
52896,47697,52423,1,76.91,51.98,123.02,94.79
52896,47697,52423,1,77.42,49.80,121.09,94.82
56132,47697,52423,1,90.16,38.91,106.02,94.96
56132,47113,52423,1,100.76,114.39,92.10,95.09
56132,47113,57096,1,107.33,176.25,76.75,95.23
56132,47113,57096,1,104.32,204.32,74.49,95.26
52889,47113,57096,1,107.30,239.94,65.53,95.39
52889,43324,57096,1,108.44,265.19,60.38,95.51
52889,43324,60871,1,103.34,285.19,55.56,95.66
52889,43324,60871,1,102.98,282.03,54.68,95.69
49658,43324,60871,1,104.85,294.55,50.53,95.82
49658,43053,60871,1,106.21,302.63,46.65,95.94
49658,43053,65711,1,106.72,310.98,42.58,96.10
49658,43053,65711,1,106.33,301.41,42.04,96.13
49090,43053,65711,1,103.56,298.59,41.28,96.26
49090,41606,65711,1,103.86,296.05,39.81,96.37
49090,41606,67975,1,105.84,299.17,37.00,96.54
49090,41606,67975,1,105.77,292.13,36.77,96.56
48496,41606,67975,1,103.66,288.87,34.87,96.69
48496,41658,67975,1,103.10,286.88,33.06,96.80
48496,41658,71073,1,97.90,287.94,30.52,96.98
48496,41658,71073,1,93.19,284.36,30.24,97.01
47981,41658,71073,1,87.11,281.11,28.59,97.13
47981,41487,71073,1,80.53,278.56,27.60,97.24
47981,41487,73189,1,75.70,279.23,25.65,97.42
47981,41487,73189,1,74.25,278.33,25.28,97.45
47801,41487,73189,1,66.95,277.66,24.92,97.58
47801,41652,73189,1,57.15,278.24,25.89,97.69
47801,41652,70537,1,45.88,281.01,28.21,97.86
47801,41652,70537,1,40.61,282.30,28.36,97.89
47830,41652,70537,1,33.79,277.46,30.62,98.01
47830,41686,70537,1,35.97,276.85,32.52,98.13
47830,41686,67825,1,32.66,273.96,40.46,98.30
47830,41686,67825,1,41.76,274.71,41.12,98.32
47940,41686,67825,1,47.60,279.56,41.39,98.45
47940,41607,67825,1,50.30,281.52,41.57,98.56
47940,41607,65624,1,52.99,283.83,41.29,98.73
47940,41607,65624,1,53.93,284.14,41.31,98.75
47772,41607,65624,1,54.26,286.66,40.94,98.88
47772,41874,65624,1,54.10,289.38,38.70,98.99
47772,41874,67075,1,50.66,289.81,38.07,99.16
47772,41874,67075,1,49.94,289.29,38.00,99.18
47793,41874,67075,1,50.00,293.22,37.12,99.31
47793,41370,67075,1,45.96,296.48,37.60,99.42
47793,41370,67676,1,41.07,302.23,37.39,99.59
47793,41370,67676,1,39.46,301.22,37.22,99.62
47876,41370,67676,1,40.47,306.21,38.03,99.74
47876,41502,67676,1,39.01,307.88,39.62,99.86
47876,41502,71191,1,35.94,303.71,38.92,100.03
47876,41502,71191,1,36.31,303.20,38.82,100.06
47223,41502,71191,1,33.33,300.04,38.21,100.18
47223,41503,71191,1,30.08,294.81,39.54,100.30
47223,41503,68882,1,26.99,279.98,45.23,100.46
47223,41503,68882,1,30.97,281.12,46.62,100.49
47777,41503,68882,1,29.19,273.62,58.11,100.62
47777,40716,68882,1,26.34,268.98,73.80,100.73
47777,40716,61685,1,23.78,274.49,85.79,100.88
47777,40716,61685,1,32.41,284.14,87.34,100.91
51129,40716,61685,1,22.51,294.65,99.68,101.04
51129,41725,61685,1,19.13,313.92,110.86,101.16
51129,41725,60044,1,24.82,236.18,120.42,101.31
51129,41725,60044,1,25.19,175.85,122.38,101.34
51903,41725,60044,1,23.30,124.29,133.99,101.47
51903,42131,60044,1,29.59,85.37,141.65,101.58
51903,42131,61296,1,40.19,48.74,146.74,101.74
51903,42131,61296,1,39.67,38.97,147.11,101.77
53574,42131,61296,1,46.98,16.11,148.01,101.90
53574,43682,61296,1,51.84,3.51,147.57,102.02
53574,43682,61096,1,50.86,-11.92,148.00,102.17
53574,43682,61096,1,45.89,-4.03,148.20,102.20
52615,43682,61096,1,44.54,-9.38,148.84,102.34
52615,43681,61096,1,43.71,-8.35,149.85,102.45
52615,43681,60042,1,40.70,-8.65,150.49,102.61
52615,43681,60042,1,37.85,1.54,150.56,102.63
52825,43681,60042,1,35.54,1.76,150.67,102.77
52825,43714,60042,1,33.03,4.46,150.64,102.89
52825,43714,61799,1,29.95,6.85,150.80,103.04
52825,43714,61799,1,29.06,13.46,150.71,103.07
55002,43714,61799,1,27.61,15.83,150.85,103.21
55002,44498,61799,1,27.04,18.78,150.74,103.33
55002,44498,61581,1,26.29,22.32,150.91,103.48
55002,44498,61581,1,26.01,25.92,151.04,103.51
54721,44498,61581,1,25.50,27.38,150.95,103.65
54721,44213,61581,1,24.22,30.59,152.20,103.77
54721,44213,61001,1,27.46,35.11,151.88,103.92
54721,44213,61001,1,26.72,36.38,151.98,103.95
52770,44213,61001,1,27.48,37.63,151.33,104.09
52770,44062,61001,1,27.07,38.74,150.86,104.20
52770,44062,61809,1,28.18,41.08,151.11,104.36
52770,44062,61809,1,28.78,41.46,151.17,104.39
53097,44062,61809,1,26.94,40.79,151.25,104.52
53097,44370,61809,1,25.60,41.09,151.41,104.64
53097,44370,61376,1,23.94,37.75,150.61,104.80
53097,44370,61376,1,24.23,37.58,150.51,104.82
53039,44370,61376,1,25.11,40.04,150.75,104.96
53039,44454,61376,1,26.11,41.04,150.72,105.08
53039,44454,60666,1,27.00,40.54,150.02,105.23
53039,44454,60666,1,26.90,40.21,150.00,105.26
53625,44454,60666,1,26.33,40.58,150.45,105.40
53625,45120,60666,1,26.87,40.04,150.24,105.52
53625,45120,61169,1,27.45,39.71,149.72,105.67
53625,45120,61169,1,27.25,39.63,149.66,105.70
52567,45120,61169,1,27.99,38.89,149.47,105.83
52567,44705,61169,1,27.88,37.92,149.21,105.95
52567,44705,61158,1,28.61,34.17,147.04,106.11
52567,44705,61158,1,29.01,34.45,147.03,106.13
53175,44705,61158,1,29.44,34.73,147.03,106.27
53175,44004,61158,1,28.39,34.99,147.17,106.39
53175,44004,59770,1,29.78,35.65,147.18,106.54
53175,44004,59770,1,30.37,35.63,147.18,106.57
54797,44004,59770,1,30.28,36.40,147.39,106.71
54797,44229,59770,1,30.00,36.42,147.62,106.83
54797,44229,60245,1,30.34,36.61,147.77,106.98
54797,44229,60245,1,30.42,36.47,147.82,107.00
54948,44229,60245,1,30.10,37.99,148.24,107.14
54948,44259,60245,1,30.78,37.90,148.22,107.26
54948,44259,60737,1,31.15,36.80,147.47,107.42
54948,44259,60737,1,30.83,36.93,147.39,107.44
54655,44259,60737,1,31.32,35.55,146.57,107.58
54655,44456,60737,1,31.39,35.86,146.13,107.70
54655,44456,60825,1,31.96,36.60,145.98,107.86
54655,44456,60825,1,32.08,36.49,145.96,107.88
54932,44456,60825,1,31.77,36.73,146.07,108.02
54932,44269,60825,1,31.74,36.85,146.24,108.14
54932,44269,60759,1,31.74,36.05,146.19,108.29
54932,44269,60759,1,31.68,35.88,146.22,108.32
54847,44269,60759,1,31.87,36.54,146.29,108.46
54847,44337,60759,1,31.96,36.10,146.22,108.58
54847,44337,60751,1,31.60,35.08,145.85,108.73
54847,44337,60751,1,31.58,35.25,145.85,108.76
54968,44337,60751,1,31.38,36.19,146.27,108.90
54968,44277,60751,1,31.80,35.90,146.27,109.02
54968,44277,60722,1,32.19,34.85,145.96,109.17
54968,44277,60722,1,32.14,34.79,145.95,109.20
54859,44277,60722,1,32.09,35.38,145.87,109.34
54859,44327,60722,1,31.42,35.82,146.03,109.46
54859,44327,60731,1,32.69,35.50,145.82,109.61
54859,44327,60731,1,32.88,35.58,145.84,109.64
54841,44327,60731,1,32.39,35.67,146.06,109.78
54841,44377,60731,1,32.39,36.64,146.25,109.90
54841,44377,60706,1,32.54,36.45,145.96,110.05
54841,44377,60706,1,32.51,36.49,145.96,110.08
54828,44377,60706,1,32.88,37.28,145.83,110.22
54828,44355,60706,1,33.00,36.75,145.46,110.34
54828,44355,60763,1,33.07,37.21,145.46,110.49
54828,44355,60763,1,33.16,37.14,145.46,110.52
54853,44355,60763,1,32.60,36.95,145.43,110.66
54853,44333,60763,1,32.73,36.56,145.19,110.78
54853,44333,60777,1,32.32,35.18,144.85,110.93
54853,44333,60777,1,32.35,35.01,144.80,110.96
54759,44333,60777,1,32.93,34.51,144.71,111.10
54759,44389,60777,1,33.05,35.20,144.81,111.22
54759,44389,60753,1,32.53,36.36,145.20,111.37
54759,44389,60753,1,32.67,36.57,145.22,111.39
54065,44389,60753,1,32.84,36.04,145.18,111.53
54065,44391,60753,1,33.17,36.03,145.35,111.65
54065,44391,60988,1,32.60,35.66,145.12,111.81
54065,44391,60988,1,33.10,34.64,144.80,111.83
51997,44391,60988,1,33.91,35.01,144.85,111.97
51997,44225,60988,1,33.50,34.32,145.54,112.09
51997,44225,61168,1,33.77,33.70,145.27,112.24
51997,44225,61168,1,33.94,34.00,145.24,112.27
53287,44225,61168,1,33.69,33.65,145.50,112.40
53287,44476,61168,1,28.78,26.33,144.04,112.52
53287,44476,58966,1,26.56,23.93,143.49,112.67
53287,44476,58966,1,26.14,24.46,143.25,112.70
55985,44476,58966,1,28.35,25.90,142.66,112.84
55985,45000,58966,1,28.86,24.42,141.93,112.96
55985,45000,60324,1,30.03,23.72,141.33,113.12
55985,45000,60324,1,30.25,23.93,141.25,113.14
55033,45000,60324,1,30.38,25.17,141.46,113.28
55033,45009,60324,1,30.23,26.18,141.76,113.40
55033,45009,59859,1,30.08,27.59,141.99,113.55
55033,45009,59859,1,30.17,27.43,141.97,113.58
54421,45009,59859,1,29.56,27.41,141.75,113.72
54421,45124,59859,1,29.50,27.80,141.94,113.84
54421,45124,60347,1,28.67,27.15,141.64,113.99
54421,45124,60347,1,28.75,26.85,141.61,114.02
55240,45124,60347,1,28.93,26.26,141.35,114.16
55240,44792,60347,1,29.20,25.92,141.20,114.28
55240,44792,59845,1,28.89,26.28,141.18,114.43
55240,44792,59845,1,28.88,26.16,141.17,114.46
54433,44792,59845,1,28.96,26.16,141.14,114.60
54433,45153,59845,1,28.91,25.98,141.13,114.72
54433,45153,60313,1,28.64,25.92,141.10,114.87
54433,45153,60313,1,28.67,25.84,141.12,114.90
54782,45153,60313,1,29.12,25.44,140.79,115.04
54782,44805,60313,1,29.18,25.69,140.90,115.16
54782,44805,60354,1,29.06,25.37,140.76,115.31
54782,44805,60354,1,29.01,25.35,140.74,115.34
55519,44805,60354,1,28.83,25.40,140.75,115.48
55519,44526,60354,1,28.83,25.63,140.74,115.60
55519,44526,59908,1,28.68,26.00,140.71,115.75
55519,44526,59908,1,28.62,26.02,140.69,115.78
54944,44526,59908,1,28.87,25.93,140.65,115.92
54944,45026,59908,1,28.77,26.06,140.71,116.04
54944,45026,59839,1,28.80,26.15,140.87,116.19
54944,45026,59839,1,28.78,26.10,140.92,116.22
54116,45026,59839,1,29.23,26.36,140.84,116.35
54116,44965,59839,1,29.37,26.04,140.76,116.48
54116,44965,60835,1,28.86,25.78,140.46,116.63
54116,44965,60835,1,28.80,25.75,140.41,116.65
54514,44965,60835,1,29.27,26.23,140.50,116.79
54514,45093,60835,1,29.16,26.48,140.36,116.92
54514,45093,60395,1,29.16,25.99,140.26,117.07
54514,45093,60395,1,29.26,25.91,140.27,117.09
54964,45093,60395,1,29.19,27.05,140.38,117.23
54964,45017,60395,1,29.07,26.79,140.21,117.36
54964,45017,61609,1,29.07,26.96,140.18,117.51
54964,45017,61609,1,29.11,27.04,140.18,117.54
54432,45017,61609,1,28.72,26.44,140.13,117.68
54432,44326,61609,1,29.33,26.54,139.41,117.80
54432,44326,61161,1,28.02,20.08,137.50,117.95
54432,44326,61161,1,27.77,19.61,137.02,117.98
55389,44326,61161,1,25.73,9.66,134.07,118.12
55389,45335,61161,1,24.98,6.11,132.37,118.24
55389,45335,61563,1,40.86,4.71,125.73,118.39
55389,45335,61563,1,41.06,4.55,124.27,118.42
55711,45335,61563,1,59.01,100.06,117.50,118.56
55711,44829,61563,1,70.30,181.79,111.82,118.68
55711,44829,59917,1,80.14,251.27,104.87,118.83
55711,44829,59917,1,78.84,276.17,103.50,118.86
55779,44829,59917,1,88.14,317.66,95.62,119.00
55779,44006,59917,1,90.68,339.43,90.84,119.12
55779,44006,60154,1,100.61,352.57,80.33,119.27
55779,44006,60154,1,98.98,337.19,78.46,119.30
52227,44006,60154,1,111.87,344.83,67.72,119.43
52227,43344,60154,1,113.70,337.62,60.17,119.55
52227,43344,64192,1,113.60,333.11,54.41,119.71
52227,43344,64192,1,114.20,316.75,53.75,119.74
49833,43344,64192,1,111.85,313.43,51.53,119.87
49833,42317,64192,1,110.29,305.43,48.90,119.98
49833,42317,61857,1,108.16,298.67,45.35,120.14
49833,42317,61857,1,109.68,290.70,44.49,120.17
49002,42317,61857,1,106.02,293.83,43.09,120.29
49002,42264,61857,1,82.44,295.50,42.10,120.41
49002,42264,60328,1,55.17,295.28,43.99,120.56
49002,42264,60328,1,45.42,292.63,44.22,120.59
48814,42264,60328,1,30.43,289.29,44.09,120.72
48814,41572,60328,1,20.31,287.21,45.25,120.83
48814,41572,61350,1,8.43,284.15,45.63,120.98
48814,41572,61350,1,10.85,284.15,45.68,121.01
48397,41572,61350,1,4.25,282.81,44.11,121.14
48397,41574,61350,1,0.07,283.49,44.42,121.25
48397,41574,61923,1,-3.78,285.80,46.01,121.41
48397,41574,61923,1,0.79,287.28,46.17,121.43
47956,41574,61923,1,-0.24,285.96,45.73,121.56
47956,41653,61923,1,0.09,285.97,46.66,121.67
47956,41653,61219,1,1.18,286.43,47.39,121.83
47956,41653,61219,1,5.57,288.18,47.47,121.85
47480,41653,61219,1,6.47,287.63,47.96,121.98
47480,41603,61219,1,9.74,287.43,47.62,122.09
47480,41603,61661,1,11.79,287.26,47.41,122.25
47480,41603,61661,1,14.38,288.32,47.35,122.27
47989,41603,61661,1,15.76,287.92,47.87,122.40
47989,42278,61661,1,17.50,288.45,47.53,122.51
47989,42278,59932,1,18.68,289.25,47.62,122.67
47989,42278,59932,1,19.86,289.96,47.63,122.69
47952,42278,59932,1,21.44,290.28,47.74,122.82
47952,42285,59932,1,23.37,290.01,47.20,122.93
47952,42285,60643,1,24.31,289.90,47.17,123.09
47952,42285,60643,1,24.94,290.27,47.14,123.11
48081,42285,60643,1,24.53,291.37,47.24,123.24
48081,41992,60643,1,23.93,292.01,47.43,123.35
48081,41992,60113,1,23.96,291.94,47.77,123.51
48081,41992,60113,1,23.90,291.96,47.92,123.53
48139,41992,60113,1,23.98,292.33,47.99,123.66
48139,41893,60113,1,23.89,292.67,48.18,123.77
48139,41893,60106,1,25.20,292.76,48.25,123.92
48139,41893,60106,1,25.18,292.81,48.30,123.95
48113,41893,60106,1,25.87,292.42,47.95,124.08
48113,41949,60106,1,25.88,293.19,47.59,124.19
48113,41949,60139,1,25.24,292.69,47.70,124.34
48113,41949,60139,1,25.47,292.30,47.66,124.37
48081,41949,60139,1,25.60,293.18,47.44,124.50
48081,41981,60139,1,24.93,293.21,47.26,124.61
48081,41981,60125,1,25.11,292.99,47.48,124.76
48081,41981,60125,1,25.14,292.93,47.49,124.79
48063,41981,60125,1,24.88,292.68,47.50,124.92
48063,41988,60125,1,25.33,292.42,47.47,125.03
48063,41988,60129,1,25.05,292.23,47.46,125.18
48063,41988,60129,1,24.41,292.46,47.50,125.21
48141,41988,60129,1,25.08,292.45,47.45,125.34
48141,41922,60129,1,25.13,292.19,47.07,125.45
48141,41922,60146,1,24.60,292.22,46.88,125.60
48141,41922,60146,1,24.68,291.88,46.92,125.63
48068,41922,60146,1,25.25,291.47,46.18,125.75
48068,41974,60146,1,24.25,291.60,46.06,125.87
48068,41974,60139,1,24.99,292.26,42.60,126.02
48068,41974,60139,1,23.33,292.13,42.11,126.05
48111,41974,60139,1,17.15,292.70,41.57,126.17
48111,41942,60139,1,15.03,292.73,40.35,126.29
48111,41942,60129,1,11.17,290.88,39.12,126.44
48111,41942,60129,1,11.29,290.44,38.82,126.47
48092,41942,60129,1,8.86,290.61,36.75,126.59
48092,42000,60129,1,6.33,291.44,36.02,126.71
48092,42000,60138,1,2.30,291.28,35.32,126.86
48092,42000,60138,1,93.73,291.52,35.18,126.89
48054,42000,60138,1,174.66,291.09,35.08,127.01
48054,42001,60138,1,241.94,291.22,35.06,127.13
48054,42001,60093,1,305.43,290.82,34.29,127.28
48054,42001,60093,1,324.28,290.53,34.01,127.30
47983,42001,60093,1,362.46,289.12,32.32,127.43
47983,41997,60093,1,362.46,289.12,31.35,127.55
47983,41997,60419,1,362.46,289.12,31.29,127.70
47983,41997,60419,1,362.46,289.12,31.36,127.72
47844,41997,60419,1,362.46,289.12,32.15,127.85
47844,42045,60419,1,362.46,289.12,32.07,127.96
47844,42045,62974,1,362.46,289.12,35.27,128.12
47844,42045,62974,1,362.46,289.12,36.31,128.14
47910,42045,62974,1,362.46,289.12,36.59,128.27
47910,42155,62974,1,362.46,289.12,38.47,128.38
47910,42155,59886,1,301.88,278.57,44.77,128.54
47910,42155,59886,1,230.42,278.71,45.93,128.56
48052,42155,59886,1,172.17,279.47,48.46,128.69
48052,41579,59886,1,120.20,283.98,53.94,128.80
48052,41579,61848,1,69.59,286.44,64.34,128.96
48052,41579,61848,1,59.31,286.45,66.30,128.98
47824,41579,61848,1,27.53,292.60,73.52,129.11
47824,40122,61848,1,11.57,298.54,77.29,129.22
47824,40122,60136,1,-15.62,301.05,84.52,129.37
47824,40122,60136,1,-8.28,302.38,85.92,129.40
48015,40122,60136,1,-24.01,311.35,91.55,129.53
48015,40689,60136,1,-25.43,327.60,96.38,129.64
48015,40689,66885,1,-43.28,338.55,102.97,129.80
48015,40689,66885,1,-33.36,339.72,103.73,129.83
47921,40689,66885,1,-38.03,343.31,107.27,129.96
47921,41746,66885,1,66.26,343.15,108.10,130.07
47921,41746,62173,1,158.24,339.90,110.12,130.23
47921,41746,62173,1,210.90,339.17,110.42,130.25
48111,41746,62173,1,274.31,331.34,110.84,130.38
48111,42219,62173,1,318.90,321.16,109.86,130.49
48111,42219,66781,1,365.52,309.40,108.75,130.66
48111,42219,66781,1,365.52,309.40,108.56,130.69
48176,42219,66781,1,365.52,309.40,108.46,130.81
48176,44101,66781,1,365.52,309.40,109.38,130.93
48176,44101,67188,1,365.52,309.40,110.07,131.10
48176,44101,67188,1,365.52,309.40,110.10,131.12
47856,44101,67188,1,365.52,309.40,110.17,131.25
47856,44470,67188,1,365.52,309.40,109.87,131.37
47856,44470,67604,1,365.52,309.40,110.68,131.53
47856,44470,67604,1,365.52,309.40,110.75,131.56
47830,44470,67604,1,365.52,309.40,111.21,131.68
47830,45104,67604,1,365.52,309.40,110.13,131.80
47830,45104,68159,1,365.52,309.40,110.38,131.97
47830,45104,68159,1,365.52,309.40,110.51,132.00
48097,45104,68159,1,365.52,309.40,112.35,132.12
48097,44833,68159,1,365.52,309.40,112.76,132.24
48097,44833,68118,1,365.52,309.40,112.75,132.41
48097,44833,68118,1,365.52,309.40,113.00,132.44
48524,44833,68118,1,365.52,309.40,113.90,132.56
48524,44979,68118,1,365.52,309.40,113.81,132.68
48524,44979,67574,1,365.52,309.40,114.36,132.85
48524,44979,67574,1,365.52,309.40,114.43,132.88
48853,44979,67574,1,365.52,309.40,114.91,133.00
48853,44640,67574,1,365.52,309.40,115.31,133.12
48853,44640,67571,1,365.52,309.40,116.46,133.29
48853,44640,67571,1,365.52,309.40,116.44,133.31
48405,44640,67571,1,365.52,309.40,116.77,133.44
48405,45036,67571,1,356.93,304.60,116.70,133.56
48405,45036,68373,1,354.56,302.53,117.18,133.73
48405,45036,68373,1,351.87,302.52,117.26,133.76
48383,45036,68373,1,350.42,300.07,117.92,133.88
48383,44491,68373,1,350.15,300.58,118.42,134.00
48383,44491,68091,1,351.98,300.67,118.51,134.17
48383,44491,68091,1,349.76,300.46,118.55,134.20
48179,44491,68091,1,355.78,301.10,119.56,134.33
48179,44821,68091,1,355.78,301.10,122.20,134.45
48179,44821,67765,1,278.69,299.09,125.46,134.61
48179,44821,67765,1,302.68,298.43,126.61,134.64
47887,44821,67765,1,269.87,304.49,135.31,134.77
47887,44312,67765,1,204.77,306.53,136.78,134.89
47887,44312,61535,1,155.27,302.53,130.38,135.04
47887,44312,61535,1,131.06,298.09,129.42,135.07
47182,44312,61535,1,123.22,287.93,116.05,135.19
47182,41585,61535,1,91.28,287.68,109.69,135.31
47182,41585,61237,1,50.41,284.38,106.34,135.46
47182,41585,61237,1,53.61,280.85,105.50,135.49
47136,41585,61237,1,31.78,275.47,102.77,135.61
47136,40764,61237,1,12.58,268.51,105.81,135.72
47136,40764,61555,1,-4.88,259.28,113.34,135.88
47136,40764,61555,1,14.97,259.82,114.08,135.90
47445,40764,61555,1,5.15,254.69,120.64,136.03
47445,41199,61555,1,-5.56,255.34,132.67,136.14
47445,41199,61992,1,-22.87,262.41,154.21,136.30
47445,41199,61992,1,-0.99,267.54,158.10,136.32
48908,41199,61992,1,3.91,289.22,163.87,136.45
48908,41681,61992,1,0.03,307.95,174.58,136.57
48908,41681,59984,1,-0.73,218.66,184.28,136.72
48908,41681,59984,1,8.83,162.26,186.15,136.74
50765,41681,59984,1,8.96,107.96,194.15,136.88
50765,43654,59984,1,10.11,61.68,200.16,136.99
50765,43654,60746,1,18.30,22.87,204.68,137.15
50765,43654,60746,1,21.48,17.74,205.29,137.17
